"EIN2","OBJECTID","ORG_EIN","ORG_NAME_L1","ORG_NAME_L2","RETURN_AMENDED_X","RETURN_GROUP_X","RETURN_PARTIAL_X","RETURN_TAXPER_DAYS","RETURN_TIME_STAMP","RETURN_TYPE","TAX_PERIOD_BEGIN_DATE","TAX_PERIOD_END_DATE","TAX_YEAR","URL","VERSION","TABLE_ID","F9_07_COMP_DTK_EMPL_BEN","F9_07_COMP_DTK_NAME_ORG_L1","F9_07_COMP_DTK_NAME_ORG_L2","F9_07_COMP_DTK_NAME_PERS","F9_07_COMP_DTK_TITLE","F9_07_COMP_DTK_AVE_HOUR_WEEK","F9_07_COMP_DTK_AVE_HOUR_WEEK_RL","F9_07_COMP_DTK_POS_INDIV_TRUST_X","F9_07_COMP_DTK_POS_INST_TRUST_X","F9_07_COMP_DTK_POS_OFF_X","F9_07_COMP_DTK_POS_KEY_EMPL_X","F9_07_COMP_DTK_POS_HIGH_COMP_X","F9_07_COMP_DTK_POS_FORMER_X","F9_07_COMP_DTK_COMP_ORG","F9_07_COMP_DTK_COMP_RLTD","F9_07_COMP_DTK_COMP_OTH"
"EIN-45-4380496","OID-202423189349300827","454380496","DOXIE RESCUE OF BUCKS","","FALSE","FALSE","FALSE","365","2024-11-13T12:16:47Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349300827_public.xml","2023v5.1","TID-00000","","","","Cynthia Kura","President","80","0","","","X","","","","0","0","0"
"EIN-23-7438061","OID-202423189349302922","237438061","ARTS COUNCIL OF SNOHOMISH COUNTY","","FALSE","FALSE","FALSE","365","2024-11-13T17:20:29Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349302922_public.xml","2023v5.1","TID-00006","","","","WILLIAM ZINGARELLI","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-23-7438061","OID-202423189349302922","237438061","ARTS COUNCIL OF SNOHOMISH COUNTY","","FALSE","FALSE","FALSE","365","2024-11-13T17:20:29Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349302922_public.xml","2023v5.1","TID-00009","","","","TERRI SHINN","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-23-7438061","OID-202423189349302922","237438061","ARTS COUNCIL OF SNOHOMISH COUNTY","","FALSE","FALSE","FALSE","365","2024-11-13T17:20:29Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349302922_public.xml","2023v5.1","TID-00011","","","","COLLEEN TEMPLE","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-23-7438061","OID-202423189349302922","237438061","ARTS COUNCIL OF SNOHOMISH COUNTY","","FALSE","FALSE","FALSE","365","2024-11-13T17:20:29Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349302922_public.xml","2023v5.1","TID-00010","","","","JAMES MADISON","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-23-7438061","OID-202423189349302922","237438061","ARTS COUNCIL OF SNOHOMISH COUNTY","","FALSE","FALSE","FALSE","365","2024-11-13T17:20:29Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349302922_public.xml","2023v5.1","TID-00002","","","","JENNIFER MACLEAN","1ST VICE PRESIDENT","2","","X","","X","","","","0","0","0"
"EIN-23-7438061","OID-202423189349302922","237438061","ARTS COUNCIL OF SNOHOMISH COUNTY","","FALSE","FALSE","FALSE","365","2024-11-13T17:20:29Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349302922_public.xml","2023v5.1","TID-00004","","","","LORI SODERBERG","SECRETARY","2","","X","","X","","","","0","0","0"
"EIN-23-7438061","OID-202423189349302922","237438061","ARTS COUNCIL OF SNOHOMISH COUNTY","","FALSE","FALSE","FALSE","365","2024-11-13T17:20:29Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349302922_public.xml","2023v5.1","TID-00003","","","","ALBERT CHANG","TREASURER","2","","X","","X","","","","0","0","0"
"EIN-23-7438061","OID-202423189349302922","237438061","ARTS COUNCIL OF SNOHOMISH COUNTY","","FALSE","FALSE","FALSE","365","2024-11-13T17:20:29Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349302922_public.xml","2023v5.1","TID-00001","","","","RICH WHITE","PRESIDENT","2","","X","","X","","","","0","0","0"
"EIN-23-7438061","OID-202423189349302922","237438061","ARTS COUNCIL OF SNOHOMISH COUNTY","","FALSE","FALSE","FALSE","365","2024-11-13T17:20:29Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349302922_public.xml","2023v5.1","TID-00005","","","","DAVID JAMES","2ND VICE PRESIDENT","2","","X","","","","","","0","0","0"
"EIN-23-7438061","OID-202423189349302922","237438061","ARTS COUNCIL OF SNOHOMISH COUNTY","","FALSE","FALSE","FALSE","365","2024-11-13T17:20:29Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349302922_public.xml","2023v5.1","TID-00007","","","","GERALD RAPHAEL","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-23-7438061","OID-202423189349302922","237438061","ARTS COUNCIL OF SNOHOMISH COUNTY","","FALSE","FALSE","FALSE","365","2024-11-13T17:20:29Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349302922_public.xml","2023v5.1","TID-00008","","","","WENDY POISCHBEG","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-23-7438061","OID-202423189349302922","237438061","ARTS COUNCIL OF SNOHOMISH COUNTY","","FALSE","FALSE","FALSE","365","2024-11-13T17:20:29Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349302922_public.xml","2023v5.1","TID-00012","","","","CARLA HADDOW","DIRECTOR","2","","X","","","","","","0","0","0"
"EIN-26-1868261","OID-202423189349303667","261868261","RICHARDSON ARCHITECTURE CENTER INC","","FALSE","FALSE","FALSE","365","2024-11-13T16:13:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349303667_public.xml","2023v5.1","TID-00010","","","","PARIS ROSELLI","EXECUTIVE DIRECTOR","25","25","","","X","","","","0","151575","12593"
"EIN-26-1868261","OID-202423189349303667","261868261","RICHARDSON ARCHITECTURE CENTER INC","","FALSE","FALSE","FALSE","365","2024-11-13T16:13:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349303667_public.xml","2023v5.1","TID-00007","","","","DOTTIE GALLAGHER","DIRECTOR","1","","X","","","","","","0","0","0"
"EIN-26-1868261","OID-202423189349303667","261868261","RICHARDSON ARCHITECTURE CENTER INC","","FALSE","FALSE","FALSE","365","2024-11-13T16:13:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349303667_public.xml","2023v5.1","TID-00001","","","","JUDITH C LIPSEY","CHAIR","1","","X","","X","","","","0","0","0"
"EIN-26-1868261","OID-202423189349303667","261868261","RICHARDSON ARCHITECTURE CENTER INC","","FALSE","FALSE","FALSE","365","2024-11-13T16:13:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349303667_public.xml","2023v5.1","TID-00004","","","","CHRISTINE WIKTOR CIC CRM","TREASURER","1","","X","","X","","","","0","0","0"
"EIN-26-1868261","OID-202423189349303667","261868261","RICHARDSON ARCHITECTURE CENTER INC","","FALSE","FALSE","FALSE","365","2024-11-13T16:13:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349303667_public.xml","2023v5.1","TID-00005","","","","MICHAEL S ANTHONY","DIRECTOR","1","","X","","","","","","0","0","0"
"EIN-26-1868261","OID-202423189349303667","261868261","RICHARDSON ARCHITECTURE CENTER INC","","FALSE","FALSE","FALSE","365","2024-11-13T16:13:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349303667_public.xml","2023v5.1","TID-00006","","","","ANTHONY BANNON","DIRECTOR","1","","X","","","","","","0","0","0"
"EIN-26-1868261","OID-202423189349303667","261868261","RICHARDSON ARCHITECTURE CENTER INC","","FALSE","FALSE","FALSE","365","2024-11-13T16:13:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349303667_public.xml","2023v5.1","TID-00003","","","","CHRISTOPHER T GREENE","SECRETARY","1","","X","","X","","","","0","0","0"
"EIN-26-1868261","OID-202423189349303667","261868261","RICHARDSON ARCHITECTURE CENTER INC","","FALSE","FALSE","FALSE","365","2024-11-13T16:13:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349303667_public.xml","2023v5.1","TID-00002","","","","PAUL HOJNACKI","VICE CHAIR","1","","X","","X","","","","0","0","0"
"EIN-26-1868261","OID-202423189349303667","261868261","RICHARDSON ARCHITECTURE CENTER INC","","FALSE","FALSE","FALSE","365","2024-11-13T16:13:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349303667_public.xml","2023v5.1","TID-00008","","","","ED HEALY","DIRECTOR","1","","X","","","","","","0","0","0"
"EIN-26-1868261","OID-202423189349303667","261868261","RICHARDSON ARCHITECTURE CENTER INC","","FALSE","FALSE","FALSE","365","2024-11-13T16:13:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349303667_public.xml","2023v5.1","TID-00009","","","","ANTHONY B MARTINO","DIRECTOR","1","","X","","","","","","0","0","0"
"EIN-73-1531040","OID-202423189349305747","731531040","INSTITUTE FOR CLASSICAL CHRISTIAN","STUDIES INC","FALSE","FALSE","FALSE","365","2024-11-13T18:35:00Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349305747_public.xml","2023v5.0","TID-00007","","","","EDWARD ODEN","BOARD","1","","X","","X","","","","0","0","0"
"EIN-73-1531040","OID-202423189349305747","731531040","INSTITUTE FOR CLASSICAL CHRISTIAN","STUDIES INC","FALSE","FALSE","FALSE","365","2024-11-13T18:35:00Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349305747_public.xml","2023v5.0","TID-00003","","","","TAL ODEN III","BOARD","1","","X","","X","","","","0","0","0"
"EIN-73-1531040","OID-202423189349305747","731531040","INSTITUTE FOR CLASSICAL CHRISTIAN","STUDIES INC","FALSE","FALSE","FALSE","365","2024-11-13T18:35:00Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349305747_public.xml","2023v5.0","TID-00004","","","","MIKE GLERUP","TREASURER","2","","X","","X","","","","0","0","0"
"EIN-73-1531040","OID-202423189349305747","731531040","INSTITUTE FOR CLASSICAL CHRISTIAN","STUDIES INC","FALSE","FALSE","FALSE","365","2024-11-13T18:35:00Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349305747_public.xml","2023v5.0","TID-00001","","","","JOEL ELOWSKY","PRESIDENT","5","","X","","X","","","","0","0","0"
"EIN-73-1531040","OID-202423189349305747","731531040","INSTITUTE FOR CLASSICAL CHRISTIAN","STUDIES INC","FALSE","FALSE","FALSE","365","2024-11-13T18:35:00Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349305747_public.xml","2023v5.0","TID-00002","","","","KATE GLERUP","BOARD","1","","X","","X","","","","0","0","0"
"EIN-73-1531040","OID-202423189349305747","731531040","INSTITUTE FOR CLASSICAL CHRISTIAN","STUDIES INC","FALSE","FALSE","FALSE","365","2024-11-13T18:35:00Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349305747_public.xml","2023v5.0","TID-00006","","","","JUDY CINCOTTA","SECRETARY","1","","X","","X","","","","0","0","0"
"EIN-73-1531040","OID-202423189349305747","731531040","INSTITUTE FOR CLASSICAL CHRISTIAN","STUDIES INC","FALSE","FALSE","FALSE","365","2024-11-13T18:35:00Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349305747_public.xml","2023v5.0","TID-00008","","","","STEVEN FERGUSON","BOARD","1","","X","","X","","","","0","0","0"
"EIN-73-1531040","OID-202423189349305747","731531040","INSTITUTE FOR CLASSICAL CHRISTIAN","STUDIES INC","FALSE","FALSE","FALSE","365","2024-11-13T18:35:00Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349305747_public.xml","2023v5.0","TID-00005","","","","CHRISTOPHER HALL","VICE PRESIDE","2","","X","","X","","","","0","0","0"
"EIN-92-2771226","OID-202423199349206092","922771226","LAKE ERIE SPORTS ALLIANCE","","FALSE","FALSE","TRUE","287","2024-11-14T21:24:04Z","990EZ","2023-03-20","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349206092_public.xml","2023v5.1","TID-00004","0","","","TODD AGNELLO","BOARD GOVERNANCE OFFICER","4","","","","","","","","0","","0"
"EIN-92-2771226","OID-202423199349206092","922771226","LAKE ERIE SPORTS ALLIANCE","","FALSE","FALSE","TRUE","287","2024-11-14T21:24:04Z","990EZ","2023-03-20","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349206092_public.xml","2023v5.1","TID-00002","0","","","MATT HARRIS","DEI","1","","","","","","","","0","","0"
"EIN-92-2771226","OID-202423199349206092","922771226","LAKE ERIE SPORTS ALLIANCE","","FALSE","FALSE","TRUE","287","2024-11-14T21:24:04Z","990EZ","2023-03-20","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349206092_public.xml","2023v5.1","TID-00001","0","","","RICK RAMBALDO","MARKETING DIRECTOR","1","","","","","","","","0","","0"
"EIN-92-2771226","OID-202423199349206092","922771226","LAKE ERIE SPORTS ALLIANCE","","FALSE","FALSE","TRUE","287","2024-11-14T21:24:04Z","990EZ","2023-03-20","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349206092_public.xml","2023v5.1","TID-00003","0","","","MARY CROWE","PRESIDENT","5","","","","","","","","0","","0"
"EIN-58-6046789","OID-202423199349303647","586046789","COLUMBUS PHILHARMONIC GUILD INC","","FALSE","FALSE","FALSE","366","2024-11-14T15:25:03Z","990","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303647_public.xml","2023v5.1","TID-00015","","","","DESONUIA JOHNSON-WISE","Director","1","0","X","","","","","","0","0","0"
"EIN-58-6046789","OID-202423199349303647","586046789","COLUMBUS PHILHARMONIC GUILD INC","","FALSE","FALSE","FALSE","366","2024-11-14T15:25:03Z","990","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303647_public.xml","2023v5.1","TID-00008","","","","DR VIRGINIA MCCULLOUGH","Director","2","0","X","","","","","","0","0","0"
"EIN-58-6046789","OID-202423199349303647","586046789","COLUMBUS PHILHARMONIC GUILD INC","","FALSE","FALSE","FALSE","366","2024-11-14T15:25:03Z","990","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303647_public.xml","2023v5.1","TID-00010","","","","RON SEAY","Vice President","1","0","X","","X","","","","0","0","0"
"EIN-58-6046789","OID-202423199349303647","586046789","COLUMBUS PHILHARMONIC GUILD INC","","FALSE","FALSE","FALSE","366","2024-11-14T15:25:03Z","990","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303647_public.xml","2023v5.1","TID-00002","","","","DR BONNIE ELLIS","President","1","0","X","","X","","","","0","0","0"
"EIN-58-6046789","OID-202423199349303647","586046789","COLUMBUS PHILHARMONIC GUILD INC","","FALSE","FALSE","FALSE","366","2024-11-14T15:25:03Z","990","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303647_public.xml","2023v5.1","TID-00009","","","","MICHAEL MORRILL","Director","1","0","X","","","","","","0","0","0"
"EIN-58-6046789","OID-202423199349303647","586046789","COLUMBUS PHILHARMONIC GUILD INC","","FALSE","FALSE","FALSE","366","2024-11-14T15:25:03Z","990","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303647_public.xml","2023v5.1","TID-00013","","","","DR CYNTHIA WOLF","Director","1","0","X","","","","","","0","0","0"
"EIN-58-6046789","OID-202423199349303647","586046789","COLUMBUS PHILHARMONIC GUILD INC","","FALSE","FALSE","FALSE","366","2024-11-14T15:25:03Z","990","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303647_public.xml","2023v5.1","TID-00014","","","","KATHLEEN MULLINS","Director","2","0","X","","X","","","","0","0","0"
"EIN-58-6046789","OID-202423199349303647","586046789","COLUMBUS PHILHARMONIC GUILD INC","","FALSE","FALSE","FALSE","366","2024-11-14T15:25:03Z","990","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303647_public.xml","2023v5.1","TID-00018","","","","E WARNER NEAL JR","Director","1","0","X","","","","","","0","0","0"
"EIN-58-6046789","OID-202423199349303647","586046789","COLUMBUS PHILHARMONIC GUILD INC","","FALSE","FALSE","FALSE","366","2024-11-14T15:25:03Z","990","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303647_public.xml","2023v5.1","TID-00012","","","","ARREASHA LAWRENCE","Director","1","0","X","","","","","","0","0","0"
"EIN-58-6046789","OID-202423199349303647","586046789","COLUMBUS PHILHARMONIC GUILD INC","","FALSE","FALSE","FALSE","366","2024-11-14T15:25:03Z","990","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303647_public.xml","2023v5.1","TID-00011","","","","JAYNE DUNN","Director","1","0","X","","","","","","0","0","0"
"EIN-58-6046789","OID-202423199349303647","586046789","COLUMBUS PHILHARMONIC GUILD INC","","FALSE","FALSE","FALSE","366","2024-11-14T15:25:03Z","990","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303647_public.xml","2023v5.1","TID-00001","","","","KERN WADKINS","Executive Dir.","40","0","X","","","","","","65000","0","0"
"EIN-58-6046789","OID-202423199349303647","586046789","COLUMBUS PHILHARMONIC GUILD INC","","FALSE","FALSE","FALSE","366","2024-11-14T15:25:03Z","990","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303647_public.xml","2023v5.1","TID-00004","","","","RICK HOJAN","Treasurer","1","0","X","","X","","","","0","0","0"
"EIN-58-6046789","OID-202423199349303647","586046789","COLUMBUS PHILHARMONIC GUILD INC","","FALSE","FALSE","FALSE","366","2024-11-14T15:25:03Z","990","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303647_public.xml","2023v5.1","TID-00007","","","","ALICE LEE-BOULTON","Director","2","0","X","","X","","","","0","0","0"
"EIN-58-6046789","OID-202423199349303647","586046789","COLUMBUS PHILHARMONIC GUILD INC","","FALSE","FALSE","FALSE","366","2024-11-14T15:25:03Z","990","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303647_public.xml","2023v5.1","TID-00006","","","","COURTNEY BOTTOMS","Director","1","0","X","","","","","","0","0","0"
"EIN-58-6046789","OID-202423199349303647","586046789","COLUMBUS PHILHARMONIC GUILD INC","","FALSE","FALSE","FALSE","366","2024-11-14T15:25:03Z","990","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303647_public.xml","2023v5.1","TID-00005","","","","STEVE SAWYER","Asst. Treasurer","1","0","X","","X","","","","0","0","0"
"EIN-58-6046789","OID-202423199349303647","586046789","COLUMBUS PHILHARMONIC GUILD INC","","FALSE","FALSE","FALSE","366","2024-11-14T15:25:03Z","990","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303647_public.xml","2023v5.1","TID-00017","","","","SHERRICKA DAY","Director","1","0","X","","","","","","0","0","0"
"EIN-58-6046789","OID-202423199349303647","586046789","COLUMBUS PHILHARMONIC GUILD INC","","FALSE","FALSE","FALSE","366","2024-11-14T15:25:03Z","990","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303647_public.xml","2023v5.1","TID-00003","","","","MERCEDEEZ BYRD","Director","40","0","X","","","","","","0","0","0"
"EIN-58-6046789","OID-202423199349303647","586046789","COLUMBUS PHILHARMONIC GUILD INC","","FALSE","FALSE","FALSE","366","2024-11-14T15:25:03Z","990","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303647_public.xml","2023v5.1","TID-00016","","","","MARY JO PUGH","Secretary","1","0","X","","X","","","","0","0","0"
"EIN-45-4588013","OID-202423199349303812","454588013","THE WORLD FAMOUS BLUE CRAB FESTIVAL INC","","FALSE","FALSE","FALSE","365","2024-11-12T09:38:25Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303812_public.xml","2023v5.1","TID-00002","","","","LINDSEY LONG","DIRECTOR","2","2","X","","","","","","0","0","0"
"EIN-45-4588013","OID-202423199349303812","454588013","THE WORLD FAMOUS BLUE CRAB FESTIVAL INC","","FALSE","FALSE","FALSE","365","2024-11-12T09:38:25Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303812_public.xml","2023v5.1","TID-00001","","","","HAROLD WORLEY","DIRECTOR","2","2","X","","","","","","0","0","0"
"EIN-45-4588013","OID-202423199349303812","454588013","THE WORLD FAMOUS BLUE CRAB FESTIVAL INC","","FALSE","FALSE","FALSE","365","2024-11-12T09:38:25Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349303812_public.xml","2023v5.1","TID-00003","","","","JOE ROBERTSON","DIRECTOR","2","2","X","","","","","","0","0","0"
"EIN-03-0177802","OID-202423199349305522","30177802","Enosburg American Legion Post 42","","FALSE","FALSE","FALSE","365","2024-11-14T16:42:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349305522_public.xml","2023v5.1","TID-00016","","","","Robert Richard","SAL Chaplin","0.25","0","","","X","","","","0","0","0"
"EIN-03-0177802","OID-202423199349305522","30177802","Enosburg American Legion Post 42","","FALSE","FALSE","FALSE","365","2024-11-14T16:42:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349305522_public.xml","2023v5.1","TID-00014","","","","Dean H Scott","1st Vice Comm","3","0","","","X","","","","0","0","0"
"EIN-03-0177802","OID-202423199349305522","30177802","Enosburg American Legion Post 42","","FALSE","FALSE","FALSE","365","2024-11-14T16:42:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349305522_public.xml","2023v5.1","TID-00013","","","","Brent Lussier","SAL 2nd Vice Co","0.5","0","","","X","","","","0","0","0"
"EIN-03-0177802","OID-202423199349305522","30177802","Enosburg American Legion Post 42","","FALSE","FALSE","FALSE","365","2024-11-14T16:42:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349305522_public.xml","2023v5.1","TID-00007","","","","Serge Mercure","2nd Vice Comman","5","0","","","X","","","","0","0","0"
"EIN-03-0177802","OID-202423199349305522","30177802","Enosburg American Legion Post 42","","FALSE","FALSE","FALSE","365","2024-11-14T16:42:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349305522_public.xml","2023v5.1","TID-00006","","","","Daniel J Cunningham","Member at large","5","0","","","X","","","","0","0","0"
"EIN-03-0177802","OID-202423199349305522","30177802","Enosburg American Legion Post 42","","FALSE","FALSE","FALSE","365","2024-11-14T16:42:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349305522_public.xml","2023v5.1","TID-00004","","","","Robert Delorme","Commander","15","0","","","X","","","","0","0","0"
"EIN-03-0177802","OID-202423199349305522","30177802","Enosburg American Legion Post 42","","FALSE","FALSE","FALSE","365","2024-11-14T16:42:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349305522_public.xml","2023v5.1","TID-00011","","","","Thomas Martell","SAL Commander","2","0","","","X","","","","0","0","0"
"EIN-03-0177802","OID-202423199349305522","30177802","Enosburg American Legion Post 42","","FALSE","FALSE","FALSE","365","2024-11-14T16:42:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349305522_public.xml","2023v5.1","TID-00012","","","","Gary Clough","SAL 1st Vice Co","1","0","","","X","","","","0","0","0"
"EIN-03-0177802","OID-202423199349305522","30177802","Enosburg American Legion Post 42","","FALSE","FALSE","FALSE","365","2024-11-14T16:42:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349305522_public.xml","2023v5.1","TID-00010","","","","Paul Michel","SAL Finance Ofc","0.25","0","","","X","","","","0","0","0"
"EIN-03-0177802","OID-202423199349305522","30177802","Enosburg American Legion Post 42","","FALSE","FALSE","FALSE","365","2024-11-14T16:42:27Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349305522_public.xml","2023v5.1","TID-00008","","","","Brenda Westcom","Adjutant","2","0","","","X","","","","0","0","0"
